customer_sk,customer_id,surname,credit_score,geography,gender,age,tenure,balance,num_of_products,has_cr_card,is_active_member,estimated_salary,churn_flag,Complain,Satisfaction Score,Card Type,Point Earned,age_group,credit_tier,tenure_band,high_value_flag,estimated_ltv,churn_label,balance_salary_ratio,product_engagement,risk_score,risk_category,effective_start_date,effective_end_date,is_current,record_version
4507,15635177,Williamson,597,Spain,Female,66,3,0.0,1,1,1,70532.53,0,0,2,DIAMOND,414,65+,Fair,Growing (3-5 yrs),N,211.6,Active,0.0,4,2,Low Risk,2026-04-19,9999-12-31,1,1
4508,15587690,Madueke,592,France,Male,28,2,116498.22,1,1,0,144290.25,0,0,4,DIAMOND,238,25-35,Fair,New (0-2 yrs),Y,2618.54,Active,0.8074,2,5,High Risk,2026-04-19,9999-12-31,1,1
4509,15627630,Chiagoziem,599,France,Female,41,1,0.0,2,1,0,96069.82,0,0,2,SILVER,458,36-50,Fair,New (0-2 yrs),N,96.07,Active,0.0,3,4,Medium Risk,2026-04-19,9999-12-31,1,1
4510,15610930,Kwemto,572,Germany,Female,35,1,139979.07,1,1,0,185662.84,0,0,4,SILVER,598,25-35,Poor,New (0-2 yrs),Y,2985.24,Active,0.7539,2,5,High Risk,2026-04-19,9999-12-31,1,1
4511,15657747,Zito,611,Germany,Female,43,9,127216.31,2,0,1,17913.25,0,0,3,DIAMOND,564,36-50,Fair,Loyal (9-10 yrs),Y,2705.55,Active,7.1018,4,1,Low Risk,2026-04-19,9999-12-31,1,1
4512,15568006,Ukaegbunam,634,France,Female,45,2,0.0,4,1,0,101039.53,1,1,2,SILVER,611,36-50,Fair,New (0-2 yrs),N,202.08,Churned,0.0,5,7,Critical Risk,2026-04-19,9999-12-31,1,1
4513,15751748,Trevisani,666,France,Male,51,2,148222.65,1,0,0,156953.54,1,1,2,DIAMOND,595,51-65,Fair,New (0-2 yrs),Y,3278.36,Churned,0.9444,1,7,Critical Risk,2026-04-19,9999-12-31,1,1
4514,15722212,Edmondstone,696,France,Female,41,8,0.0,2,0,0,28276.83,0,0,3,PLATINUM,628,36-50,Good,Mature (6-8 yrs),N,226.21,Active,0.0,2,3,Medium Risk,2026-04-19,9999-12-31,1,1
4515,15658670,Chien,669,France,Female,38,8,0.0,2,1,0,84049.16,0,0,4,PLATINUM,800,36-50,Fair,Mature (6-8 yrs),N,672.39,Active,0.0,3,3,Medium Risk,2026-04-19,9999-12-31,1,1
4516,15761654,Boni,726,Spain,Male,30,8,134152.29,1,1,1,147822.44,0,0,1,PLATINUM,426,25-35,Good,Mature (6-8 yrs),Y,3865.63,Active,0.9075,4,1,Low Risk,2026-04-19,9999-12-31,1,1
4517,15812210,Yashina,497,Germany,Female,32,8,111537.23,4,1,1,9497.99,1,1,5,SILVER,822,25-35,Poor,Mature (6-8 yrs),Y,2306.73,Churned,11.7432,7,4,Medium Risk,2026-04-19,9999-12-31,1,1
4518,15787051,Georg,750,Spain,Female,39,7,119565.92,1,1,0,87067.73,0,0,1,SILVER,918,36-50,Very Good,Mature (6-8 yrs),Y,3000.79,Active,1.3733,2,4,Medium Risk,2026-04-19,9999-12-31,1,1
4519,15642991,Tung,850,Spain,Female,29,7,0.0,2,1,0,23237.25,0,0,5,PLATINUM,241,25-35,Excellent,Mature (6-8 yrs),N,162.66,Active,0.0,3,3,Medium Risk,2026-04-19,9999-12-31,1,1
4520,15713769,Michelides,617,Spain,Male,38,7,0.0,1,1,1,27239.28,0,0,1,DIAMOND,743,36-50,Fair,Mature (6-8 yrs),N,190.67,Active,0.0,4,0,Low Risk,2026-04-19,9999-12-31,1,1
4521,15605826,Korovina,652,Germany,Male,46,10,121063.8,3,1,0,151481.86,1,1,5,SILVER,683,36-50,Fair,Loyal (9-10 yrs),Y,3936.09,Churned,0.7992,4,7,Critical Risk,2026-04-19,9999-12-31,1,1
4522,15648898,Chuang,560,Spain,Female,27,7,124995.98,1,1,1,114669.79,0,0,5,SILVER,457,25-35,Poor,Mature (6-8 yrs),Y,3302.61,Active,1.0901,4,1,Low Risk,2026-04-19,9999-12-31,1,1
4523,15705309,Yuriev,629,Spain,Male,39,5,0.0,2,0,0,116748.14,0,0,5,GOLD,839,36-50,Fair,Growing (3-5 yrs),N,583.74,Active,0.0,2,3,Medium Risk,2026-04-19,9999-12-31,1,1
4524,15734202,Chidimma,660,Germany,Female,52,4,86891.84,1,1,0,90877.76,0,0,4,DIAMOND,753,51-65,Fair,Growing (3-5 yrs),N,2101.35,Active,0.9561,2,5,High Risk,2026-04-19,9999-12-31,1,1
4525,15658852,Stevens,676,France,Male,38,8,0.0,2,1,1,133692.88,0,0,2,DIAMOND,864,36-50,Good,Mature (6-8 yrs),N,1069.54,Active,0.0,5,0,Low Risk,2026-04-19,9999-12-31,1,1
4526,15612633,Kao,581,Spain,Male,43,9,78022.61,1,0,1,30662.91,0,0,4,PLATINUM,914,36-50,Fair,Loyal (9-10 yrs),N,1836.42,Active,2.5445,3,0,Low Risk,2026-04-19,9999-12-31,1,1
4527,15604818,Edmund La Touche,798,France,Male,34,9,154495.79,1,1,0,191395.88,0,0,1,PLATINUM,370,25-35,Very Good,Loyal (9-10 yrs),Y,4812.48,Active,0.8072,2,4,Medium Risk,2026-04-19,9999-12-31,1,1
4528,15593900,Belousov,705,France,Male,38,1,185967.98540000003,1,0,1,106648.58,0,0,3,PLATINUM,648,36-50,Good,New (0-2 yrs),Y,3826.01,Active,1.7437,3,2,Low Risk,2026-04-19,9999-12-31,1,1
4529,15624995,Mccane,714,Spain,Female,31,6,152926.6,1,1,1,50899.91,0,0,3,DIAMOND,983,25-35,Good,Mature (6-8 yrs),Y,3363.93,Active,3.0045,4,1,Low Risk,2026-04-19,9999-12-31,1,1
4530,15570087,Parry-Okeden,664,France,Female,44,8,142989.69,1,1,1,115452.51,1,1,3,DIAMOND,750,36-50,Fair,Mature (6-8 yrs),Y,3783.41,Churned,1.2385,4,1,Low Risk,2026-04-19,9999-12-31,1,1
4531,15802617,Hudson,697,Germany,Male,43,7,115371.94,2,1,0,64139.1,0,0,1,GOLD,538,36-50,Good,Mature (6-8 yrs),Y,2756.41,Active,1.7988,3,4,Medium Risk,2026-04-19,9999-12-31,1,1
4532,15656029,Marsden,609,France,Male,37,6,0.0,2,0,1,22030.72,0,0,1,GOLD,482,36-50,Fair,Mature (6-8 yrs),N,132.18,Active,0.0,4,0,Low Risk,2026-04-19,9999-12-31,1,1
4533,15739194,Manfrin,548,Spain,Male,38,0,178056.54,2,1,0,38434.73,0,0,5,SILVER,427,36-50,Poor,,Y,3561.13,Active,4.6327,3,5,High Risk,2026-04-19,9999-12-31,1,1
4534,15607275,Ch'Ang,850,Spain,Male,39,6,185967.98540000003,2,0,1,42774.84,1,1,5,PLATINUM,748,36-50,Excellent,Mature (6-8 yrs),Y,3976.01,Churned,4.3476,4,1,Low Risk,2026-04-19,9999-12-31,1,1
4535,15629475,Clark,656,France,Male,41,2,0.0,2,1,0,158973.77,0,0,1,PLATINUM,902,36-50,Fair,New (0-2 yrs),N,317.95,Active,0.0,3,4,Medium Risk,2026-04-19,9999-12-31,1,1
4536,15635034,Aldrich,727,Germany,Male,37,9,101191.83,1,1,1,34551.35,1,1,2,PLATINUM,613,36-50,Good,Loyal (9-10 yrs),Y,2334.8,Churned,2.9287,4,1,Low Risk,2026-04-19,9999-12-31,1,1
4537,15756333,Khan,642,France,Female,55,7,0.0,2,1,1,101515.76,0,0,1,PLATINUM,918,51-65,Fair,Mature (6-8 yrs),N,710.61,Active,0.0,5,2,Low Risk,2026-04-19,9999-12-31,1,1
4538,15777436,Murray,710,Spain,Female,31,5,0.0,2,1,0,9561.73,0,0,3,PLATINUM,877,25-35,Good,Growing (3-5 yrs),N,47.81,Active,0.0,3,3,Medium Risk,2026-04-19,9999-12-31,1,1
4539,15676835,Anayolisa,710,Spain,Male,33,1,0.0,2,1,0,168313.17,0,0,2,GOLD,725,25-35,Good,New (0-2 yrs),N,168.31,Active,0.0,3,4,Medium Risk,2026-04-19,9999-12-31,1,1
4540,15574206,Shillito,718,France,Female,37,7,0.0,2,1,1,55100.09,0,0,5,PLATINUM,239,36-50,Good,Mature (6-8 yrs),N,385.7,Active,0.0,5,0,Low Risk,2026-04-19,9999-12-31,1,1
4541,15613017,Mcmillan,586,Germany,Male,32,1,149814.54,1,1,0,31830.06,0,0,3,GOLD,507,25-35,Fair,New (0-2 yrs),Y,3028.12,Active,4.7067,2,5,High Risk,2026-04-19,9999-12-31,1,1
4542,15815131,Howells,617,Spain,Female,36,7,115617.24,1,1,1,71519.4,0,0,4,DIAMOND,801,36-50,Fair,Mature (6-8 yrs),Y,2812.98,Active,1.6166,4,1,Low Risk,2026-04-19,9999-12-31,1,1
4543,15585455,Stewart,630,France,Male,28,9,0.0,2,0,0,32599.35,0,0,2,SILVER,625,25-35,Fair,Loyal (9-10 yrs),N,293.39,Active,0.0,2,3,Medium Risk,2026-04-19,9999-12-31,1,1
4544,15692929,Ikechukwu,791,Germany,Female,42,10,113657.41,2,0,1,139946.68,1,1,1,SILVER,634,36-50,Very Good,Loyal (9-10 yrs),Y,3672.62,Churned,0.8121,4,1,Low Risk,2026-04-19,9999-12-31,1,1
4545,15758081,Repina,673,Spain,Male,39,8,138160.0,1,1,1,110468.51,0,0,3,SILVER,778,36-50,Good,Mature (6-8 yrs),Y,3646.95,Active,1.2507,4,1,Low Risk,2026-04-19,9999-12-31,1,1
4546,15667476,Cox,477,Germany,Female,36,3,117700.86,1,0,0,74042.0,0,0,3,GOLD,775,36-50,Poor,Growing (3-5 yrs),Y,2576.14,Active,1.5896,1,4,Medium Risk,2026-04-19,9999-12-31,1,1
4547,15738248,Lo,662,France,Female,37,5,0.0,2,1,0,151871.84,0,0,4,GOLD,622,36-50,Fair,Growing (3-5 yrs),N,759.36,Active,0.0,3,3,Medium Risk,2026-04-19,9999-12-31,1,1
4548,15672152,Grant,850,Germany,Male,37,9,122506.38,1,0,1,198069.7345,1,1,2,PLATINUM,229,36-50,Excellent,Loyal (9-10 yrs),Y,4232.76,Churned,0.6185,3,1,Low Risk,2026-04-19,9999-12-31,1,1
4549,15673372,Stevenson,635,France,Female,58,1,0.0,1,1,1,58907.08,1,1,1,DIAMOND,318,51-65,Fair,New (0-2 yrs),N,58.91,Churned,0.0,4,3,Medium Risk,2026-04-19,9999-12-31,1,1
4550,15587611,Kauffmann,537,France,Male,59,9,0.0,2,0,0,103799.77,1,1,4,GOLD,948,51-65,Poor,Loyal (9-10 yrs),N,934.2,Churned,0.0,2,5,High Risk,2026-04-19,9999-12-31,1,1
4551,15803415,Samsonova,579,France,Female,39,3,166501.17,2,1,0,93835.64,0,0,2,PLATINUM,340,36-50,Poor,Growing (3-5 yrs),Y,3611.53,Active,1.7744,3,4,Medium Risk,2026-04-19,9999-12-31,1,1
4552,15715673,Niu,651,Spain,Female,46,4,89743.05,1,1,0,156425.57,1,1,5,PLATINUM,860,36-50,Fair,Growing (3-5 yrs),N,2420.56,Churned,0.5737,2,3,Medium Risk,2026-04-19,9999-12-31,1,1
4553,15655648,Bock,610,France,Female,25,2,0.0,2,1,0,123723.83,0,0,3,SILVER,923,Under 25,Fair,New (0-2 yrs),N,247.45,Active,0.0,3,4,Medium Risk,2026-04-19,9999-12-31,1,1
4554,15763613,Barlow,581,France,Male,30,1,0.0,2,1,0,198069.7345,0,0,4,PLATINUM,606,25-35,Fair,New (0-2 yrs),N,198.07,Active,0.0,3,4,Medium Risk,2026-04-19,9999-12-31,1,1
4555,15660385,Stevenson,592,France,Male,39,7,0.0,2,1,0,83084.33,0,0,5,SILVER,563,36-50,Fair,Mature (6-8 yrs),N,581.59,Active,0.0,3,3,Medium Risk,2026-04-19,9999-12-31,1,1
4556,15733261,Kung,688,Spain,Female,35,6,0.0,1,1,0,25488.43,1,1,1,SILVER,901,25-35,Good,Mature (6-8 yrs),N,152.93,Churned,0.0,2,3,Medium Risk,2026-04-19,9999-12-31,1,1
4557,15796231,Nwankwo,681,France,Female,18,1,98894.39,1,1,1,9596.4,0,0,1,GOLD,553,Under 25,Good,New (0-2 yrs),N,1987.48,Active,10.3054,4,1,Low Risk,2026-04-19,9999-12-31,1,1
4558,15624866,Brewer,658,Germany,Male,37,3,168735.74,2,0,0,70370.24,0,0,3,PLATINUM,226,36-50,Fair,Growing (3-5 yrs),Y,3585.83,Active,2.3978,2,4,Medium Risk,2026-04-19,9999-12-31,1,1
4559,15623730,Ch'Iu,792,France,Male,34,1,0.0,1,0,1,86330.32,0,0,4,DIAMOND,836,25-35,Very Good,New (0-2 yrs),N,86.33,Active,0.0,3,1,Low Risk,2026-04-19,9999-12-31,1,1
4560,15668248,Quinn,528,Germany,Female,62,7,133201.17,1,0,0,168507.68,1,1,1,DIAMOND,866,51-65,Poor,Mature (6-8 yrs),Y,3843.58,Churned,0.7905,1,6,High Risk,2026-04-19,9999-12-31,1,1
4561,15694518,Kodilinyechukwu,624,Spain,Female,36,0,0.0,2,1,0,111605.9,0,0,3,GOLD,353,36-50,Fair,,N,0.0,Active,0.0,3,4,Medium Risk,2026-04-19,9999-12-31,1,1
4562,15638028,Ifeanyichukwu,562,Germany,Male,31,4,127237.25,2,0,1,143317.42,0,0,4,DIAMOND,938,25-35,Poor,Growing (3-5 yrs),Y,3118.01,Active,0.8878,4,1,Low Risk,2026-04-19,9999-12-31,1,1
4563,15795895,Yermakova,678,Germany,Male,36,1,117864.85,2,1,0,27619.06,0,0,3,SILVER,643,36-50,Good,New (0-2 yrs),Y,2384.92,Active,4.2675,3,5,High Risk,2026-04-19,9999-12-31,1,1
4564,15694376,Sullivan,705,Germany,Female,64,3,153469.26,3,0,0,146573.66,1,1,4,PLATINUM,875,51-65,Good,Growing (3-5 yrs),Y,3509.11,Churned,1.047,3,9,Critical Risk,2026-04-19,9999-12-31,1,1
4565,15669204,Grant,650,Germany,Male,23,4,93911.3,2,1,0,69055.45,0,0,5,PLATINUM,774,Under 25,Fair,Growing (3-5 yrs),N,2154.45,Active,1.3599,3,3,Medium Risk,2026-04-19,9999-12-31,1,1
4566,15773779,Jacka,593,Spain,Female,46,2,76597.79,1,1,1,54453.72,0,0,1,GOLD,520,36-50,Fair,New (0-2 yrs),N,1640.86,Active,1.4067,4,1,Low Risk,2026-04-19,9999-12-31,1,1
4567,15580682,Tsai,652,France,Female,40,4,79927.36,2,1,1,33524.6,0,0,5,SILVER,640,36-50,Fair,Growing (3-5 yrs),N,1732.65,Active,2.3841,5,0,Low Risk,2026-04-19,9999-12-31,1,1
4568,15768530,Emery,554,Spain,Female,27,4,0.0,2,1,1,135083.73,0,0,5,SILVER,738,25-35,Poor,Growing (3-5 yrs),N,540.33,Active,0.0,5,0,Low Risk,2026-04-19,9999-12-31,1,1
4569,15672875,Piccio,584,Germany,Male,32,8,40172.91,1,1,1,137439.34,0,0,5,SILVER,995,25-35,Fair,Mature (6-8 yrs),N,1902.97,Active,0.2923,4,0,Low Risk,2026-04-19,9999-12-31,1,1
4570,15617082,Sanders,516,France,Male,33,7,115195.58,1,1,1,11205.5,0,0,4,DIAMOND,943,25-35,Poor,Mature (6-8 yrs),Y,2382.35,Active,10.2803,4,1,Low Risk,2026-04-19,9999-12-31,1,1
4571,15760514,Sharp,789,Germany,Female,43,9,116644.29,2,1,1,60176.1,0,0,3,SILVER,642,36-50,Very Good,Loyal (9-10 yrs),Y,2874.47,Active,1.9384,5,1,Low Risk,2026-04-19,9999-12-31,1,1
4572,15761775,Myers,598,Germany,Male,20,8,180293.84,2,1,1,29552.7,0,0,1,SILVER,664,Under 25,Fair,Mature (6-8 yrs),Y,3842.3,Active,6.1008,5,1,Low Risk,2026-04-19,9999-12-31,1,1
4573,15799964,Campbell,669,Germany,Female,30,7,139872.81,1,1,0,188795.85,0,0,3,SILVER,302,25-35,Fair,Mature (6-8 yrs),Y,4119.03,Active,0.7409,2,4,Medium Risk,2026-04-19,9999-12-31,1,1
4574,15693906,Abbott,645,France,Female,24,3,34547.82,1,1,1,11638.17,0,0,2,SILVER,581,Under 25,Fair,Growing (3-5 yrs),N,725.87,Active,2.9685,4,0,Low Risk,2026-04-19,9999-12-31,1,1
4575,15739514,Preston,659,France,Female,32,9,0.0,2,1,1,93155.75,0,0,1,PLATINUM,428,25-35,Fair,Loyal (9-10 yrs),N,838.4,Active,0.0,5,0,Low Risk,2026-04-19,9999-12-31,1,1
4576,15756926,Atherton,833,Germany,Male,29,1,96462.25,2,0,1,48986.18,0,0,4,PLATINUM,298,25-35,Excellent,New (0-2 yrs),N,1978.23,Active,1.9692,4,1,Low Risk,2026-04-19,9999-12-31,1,1
4577,15770984,Fanucci,697,Spain,Female,40,7,130334.35,2,0,1,116951.1,0,0,4,PLATINUM,850,36-50,Good,Mature (6-8 yrs),Y,3425.34,Active,1.1144,4,1,Low Risk,2026-04-19,9999-12-31,1,1
4578,15703979,Evans,580,Germany,Male,39,3,119688.81,1,1,0,137041.26,0,0,4,DIAMOND,804,36-50,Fair,Growing (3-5 yrs),Y,2804.9,Active,0.8734,2,4,Medium Risk,2026-04-19,9999-12-31,1,1
4579,15801821,Cookson,691,France,Male,38,1,0.0,2,0,0,44653.5,0,0,1,GOLD,885,36-50,Good,New (0-2 yrs),N,44.65,Active,0.0,2,4,Medium Risk,2026-04-19,9999-12-31,1,1
4580,15711028,Nnachetam,534,France,Male,52,1,0.0,3,1,1,104035.41,1,1,5,SILVER,278,51-65,Poor,New (0-2 yrs),N,104.04,Churned,0.0,6,6,High Risk,2026-04-19,9999-12-31,1,1
4581,15791842,Johnstone,478,France,Female,32,6,71187.24,1,1,1,110593.62,0,0,3,GOLD,248,25-35,Poor,Mature (6-8 yrs),N,2087.31,Active,0.6437,4,0,Low Risk,2026-04-19,9999-12-31,1,1
4582,15746127,Hort,572,France,Female,47,2,0.0,2,1,0,36099.7,0,0,4,GOLD,991,36-50,Poor,New (0-2 yrs),N,72.2,Active,0.0,3,4,Medium Risk,2026-04-19,9999-12-31,1,1
4583,15663625,Johnson,501,France,Male,37,4,0.0,2,0,0,12470.3,0,0,4,GOLD,453,36-50,Poor,Growing (3-5 yrs),N,49.88,Active,0.0,2,3,Medium Risk,2026-04-19,9999-12-31,1,1
4584,15604891,Zaytseva,624,Spain,Female,38,8,0.0,2,1,0,95403.41,0,0,5,PLATINUM,735,36-50,Fair,Mature (6-8 yrs),N,763.23,Active,0.0,3,3,Medium Risk,2026-04-19,9999-12-31,1,1
4585,15589666,Sorokina,595,France,Female,39,9,136422.41,1,1,1,151757.81,0,0,1,PLATINUM,379,36-50,Fair,Loyal (9-10 yrs),Y,4094.27,Active,0.8989,4,1,Low Risk,2026-04-19,9999-12-31,1,1
4586,15627881,Diehl,603,France,Male,30,8,0.0,2,1,1,47536.46,0,0,5,GOLD,320,25-35,Fair,Mature (6-8 yrs),N,380.29,Active,0.0,5,0,Low Risk,2026-04-19,9999-12-31,1,1
4587,15664895,Onuchukwu,602,France,Female,25,0,0.0,2,1,1,101274.17,0,0,1,PLATINUM,502,Under 25,Fair,,N,0.0,Active,0.0,5,1,Low Risk,2026-04-19,9999-12-31,1,1
4588,15676094,Osonduagwuike,500,France,Female,34,6,0.0,1,1,1,140268.45,0,0,2,PLATINUM,523,25-35,Poor,Mature (6-8 yrs),N,841.61,Active,0.0,4,0,Low Risk,2026-04-19,9999-12-31,1,1
4589,15761720,Mead,432,France,Male,41,6,153238.88,1,1,0,11663.09,0,0,5,GOLD,741,36-50,Poor,Mature (6-8 yrs),Y,3134.76,Active,13.1388,2,4,Medium Risk,2026-04-19,9999-12-31,1,1
4590,15611961,Stewart,615,France,Male,35,7,0.0,2,1,0,150784.29,0,0,1,GOLD,948,25-35,Fair,Mature (6-8 yrs),N,1055.49,Active,0.0,3,3,Medium Risk,2026-04-19,9999-12-31,1,1
4591,15680167,Thomson,635,France,Female,78,6,47536.4,1,1,1,119400.08,0,0,4,GOLD,896,65+,Fair,Mature (6-8 yrs),N,1667.13,Active,0.3981,4,2,Low Risk,2026-04-19,9999-12-31,1,1
4592,15762543,Goliwe,711,France,Female,32,1,0.0,2,1,0,126188.42,0,0,4,SILVER,296,25-35,Good,New (0-2 yrs),N,126.19,Active,0.0,3,4,Medium Risk,2026-04-19,9999-12-31,1,1
4593,15658475,Lori,834,France,Male,36,8,142882.49,1,1,0,89983.02,1,1,3,DIAMOND,328,36-50,Excellent,Mature (6-8 yrs),Y,3577.51,Churned,1.5879,2,4,Medium Risk,2026-04-19,9999-12-31,1,1
4594,15779743,Onwuamaeze,633,France,Female,44,7,0.0,2,1,0,29761.29,0,0,2,SILVER,627,36-50,Fair,Mature (6-8 yrs),N,208.33,Active,0.0,3,3,Medium Risk,2026-04-19,9999-12-31,1,1
4595,15661532,Butusov,650,France,Female,31,1,160566.11,2,0,0,27073.81,0,0,1,DIAMOND,404,25-35,Fair,New (0-2 yrs),Y,3238.4,Active,5.9307,2,5,High Risk,2026-04-19,9999-12-31,1,1
4596,15782360,Rogers,743,Germany,Male,65,2,131935.51,1,1,1,96399.67,1,1,3,SILVER,399,51-65,Very Good,New (0-2 yrs),Y,2831.51,Churned,1.3686,4,4,Medium Risk,2026-04-19,9999-12-31,1,1
4597,15767908,Nicholson,567,France,Male,38,6,127678.8,2,0,0,45422.89,0,0,1,GOLD,871,36-50,Poor,Mature (6-8 yrs),Y,2826.11,Active,2.8109,2,4,Medium Risk,2026-04-19,9999-12-31,1,1
4598,15677105,Rossi,706,Germany,Female,46,4,105214.58,1,1,0,108699.59,1,1,3,PLATINUM,635,36-50,Good,Growing (3-5 yrs),Y,2539.09,Churned,0.9679,2,4,Medium Risk,2026-04-19,9999-12-31,1,1
4599,15641474,Hall,638,France,Male,46,9,139859.54,1,1,0,38967.29,0,0,4,GOLD,946,36-50,Fair,Loyal (9-10 yrs),Y,3147.9,Active,3.5892,2,4,Medium Risk,2026-04-19,9999-12-31,1,1
4600,15624451,Huddart,641,France,Female,38,3,0.0,2,1,0,116466.19,0,0,4,DIAMOND,975,36-50,Fair,Growing (3-5 yrs),N,349.4,Active,0.0,3,3,Medium Risk,2026-04-19,9999-12-31,1,1
4601,15577985,Chinomso,574,France,Female,34,5,112324.45,2,1,1,17993.43,0,0,4,GOLD,674,25-35,Poor,Growing (3-5 yrs),Y,2336.46,Active,6.2425,5,1,Low Risk,2026-04-19,9999-12-31,1,1
4602,15571666,Shaw,642,Germany,Male,30,8,134497.27,1,0,0,43250.54,0,0,3,GOLD,999,25-35,Fair,Mature (6-8 yrs),Y,3035.95,Active,3.1097,1,4,Medium Risk,2026-04-19,9999-12-31,1,1
4603,15783691,Hargreaves,722,Spain,Female,35,1,120171.58,1,1,0,125240.8,0,0,2,SILVER,324,25-35,Good,New (0-2 yrs),Y,2528.67,Active,0.9595,2,5,High Risk,2026-04-19,9999-12-31,1,1
4604,15671172,Swain,623,France,Male,23,1,106012.2,2,0,1,191415.94,0,0,2,GOLD,919,Under 25,Fair,New (0-2 yrs),Y,2311.66,Active,0.5538,4,2,Low Risk,2026-04-19,9999-12-31,1,1
4605,15731760,Butcher,681,France,Male,25,5,0.0,1,0,1,90860.97,0,0,4,DIAMOND,875,Under 25,Good,Growing (3-5 yrs),N,454.3,Active,0.0,3,0,Low Risk,2026-04-19,9999-12-31,1,1
4606,15585599,Stone,530,France,Female,34,8,0.0,2,0,1,141872.52,0,0,2,GOLD,781,25-35,Poor,Mature (6-8 yrs),N,1134.98,Active,0.0,4,0,Low Risk,2026-04-19,9999-12-31,1,1
4607,15784958,Allan,797,France,Female,55,10,0.0,4,1,1,49418.87,1,1,1,GOLD,248,51-65,Very Good,Loyal (9-10 yrs),N,494.19,Churned,0.0,7,5,High Risk,2026-04-19,9999-12-31,1,1
4608,15734524,Wang,653,France,Male,51,3,0.0,1,1,0,170426.65,1,1,3,SILVER,435,51-65,Fair,Growing (3-5 yrs),N,511.28,Churned,0.0,2,5,High Risk,2026-04-19,9999-12-31,1,1
4609,15614103,Colombo,850,Germany,Male,42,8,119839.69,1,0,1,51016.02,1,1,2,GOLD,303,36-50,Excellent,Mature (6-8 yrs),Y,2804.92,Churned,2.3491,3,1,Low Risk,2026-04-19,9999-12-31,1,1
4610,15794895,Mckay,581,Spain,Male,34,1,0.0,2,0,1,81175.25,0,0,3,SILVER,602,25-35,Fair,New (0-2 yrs),N,81.18,Active,0.0,4,1,Low Risk,2026-04-19,9999-12-31,1,1
4611,15772381,Brient,589,Germany,Male,38,8,92219.21,1,1,0,99106.97,0,0,2,PLATINUM,554,36-50,Fair,Mature (6-8 yrs),N,2637.24,Active,0.9305,2,3,Medium Risk,2026-04-19,9999-12-31,1,1
4612,15710553,Yin,555,Germany,Male,48,3,142055.41,2,0,1,79134.78,0,0,3,SILVER,263,36-50,Poor,Growing (3-5 yrs),Y,3078.51,Active,1.7951,4,1,Low Risk,2026-04-19,9999-12-31,1,1
4613,15649292,Bellucci,748,France,Female,49,7,29602.08,1,0,0,163550.58,1,1,4,SILVER,699,36-50,Very Good,Mature (6-8 yrs),N,1736.9,Churned,0.181,1,3,Medium Risk,2026-04-19,9999-12-31,1,1
4614,15792565,Duncan,745,France,Female,46,7,0.0,2,1,1,67769.94,0,0,4,PLATINUM,483,36-50,Very Good,Mature (6-8 yrs),N,474.39,Active,0.0,5,0,Low Risk,2026-04-19,9999-12-31,1,1
4615,15718245,Pirozzi,730,France,Male,34,1,0.0,2,1,1,126592.01,0,0,3,DIAMOND,865,25-35,Good,New (0-2 yrs),N,126.59,Active,0.0,5,1,Low Risk,2026-04-19,9999-12-31,1,1
4616,15703117,Findlay,565,France,Female,44,1,0.0,2,0,1,89602.81,0,0,1,SILVER,691,36-50,Poor,New (0-2 yrs),N,89.6,Active,0.0,4,1,Low Risk,2026-04-19,9999-12-31,1,1
4617,15758136,King,778,France,Male,37,3,141803.77,1,0,1,179421.84,0,0,3,GOLD,397,36-50,Very Good,Growing (3-5 yrs),Y,3374.34,Active,0.7903,3,1,Low Risk,2026-04-19,9999-12-31,1,1
4618,15799932,Iweobiegbunam,812,France,Male,24,10,0.0,2,1,1,156906.15,0,0,1,PLATINUM,658,Under 25,Excellent,Loyal (9-10 yrs),N,1569.06,Active,0.0,5,0,Low Risk,2026-04-19,9999-12-31,1,1
4619,15633516,Tucker,526,France,Male,42,1,0.0,1,0,1,168486.02,0,0,1,GOLD,593,36-50,Poor,New (0-2 yrs),N,168.49,Active,0.0,3,1,Low Risk,2026-04-19,9999-12-31,1,1
4620,15622532,Izmailova,708,France,Female,47,0,126589.12,2,0,1,132730.07,1,1,5,GOLD,856,36-50,Good,,Y,2531.78,Churned,0.9537,4,2,Low Risk,2026-04-19,9999-12-31,1,1
4621,15798960,Meng,680,France,Male,33,2,108393.35,1,0,1,39057.67,0,0,3,GOLD,425,25-35,Good,New (0-2 yrs),Y,2245.98,Active,2.7752,3,2,Low Risk,2026-04-19,9999-12-31,1,1
4622,15698664,Liang,567,Spain,Male,43,2,115643.58,2,0,0,174606.35,0,0,2,DIAMOND,754,36-50,Poor,New (0-2 yrs),Y,2662.08,Active,0.6623,2,5,High Risk,2026-04-19,9999-12-31,1,1
4623,15703614,Hutchinson,564,Spain,Male,48,5,132876.23,1,1,0,79259.77,0,0,1,DIAMOND,741,36-50,Poor,Growing (3-5 yrs),Y,3053.82,Active,1.6765,2,4,Medium Risk,2026-04-19,9999-12-31,1,1
4624,15699195,Shen,709,France,Female,24,3,110949.41,1,1,1,168515.61,0,0,5,DIAMOND,234,Under 25,Good,Growing (3-5 yrs),Y,2724.54,Active,0.6584,4,1,Low Risk,2026-04-19,9999-12-31,1,1
